"","State","County","fips","frac_coll_plus2010","foreign_share2010","med_hhinc2016","poor_share2010","share_white2010","share_black2010","share_hisp2010","share_asian2010","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2010","traveltime15_2010","emp2000","ln_wage_growth_hs_grad","popdensity2010","ann_avg_job_growth_2004_2013","job_density_2013","turnout.rate"
"1103","Kentucky","Todd County",21219,0.10054903,0.015089792,41349.8167736758,0.21759467,0.86653292,0.084189408,0.039646868,0.000882825,3.2290914,610.37366,0.26141393,0.27520311,0.59691137,0.25959349,33.271473,-0.0014596895,13.92275,0.606826944885462
"1104","Kentucky","Trigg County",21221,0.15441437,0.0083957687,45000.6917918268,0.13254817,0.88395286,0.089336775,0.012204478,0.0025148445,3.3006539,NA,0.21642613,0.33989349,0.5429526,0.3909564,32.482845,-0.011023575,12.459422,0.654160014191946
"1105","Kentucky","Trimble County",21223,0.13125201,0.020248907,46458.6438869338,0.16919416,0.95447838,0.0054489723,0.025315018,0.0041029467,3.2049019,646.09741,0.21180211,0.20830041,0.60679084,0.12870425,58.088467,-0.011879729,23.983171,0.664359329333949
"1106","Kentucky","Union County",21225,0.1234467,0.014595325,41285.1980409142,0.18339851,0.84320652,0.1281402,0.016192444,0.002332245,3.5801501,529.45538,0.27862483,0.42189488,0.55153805,0.027084501,43.771584,-0.0086880643,18.457159,0.558186911128088
"1107","Kentucky","Warren County",21227,0.27240404,0.076134108,48674.7626546682,0.19381045,0.8155846,0.099585205,0.045468926,0.015719594,2.9612963,679.8609,0.31549346,0.37048179,0.64146525,0.054022174,210.10262,0.012995528,103.99149,0.584376781604341
"1108","Kentucky","Washington County",21229,0.1302907,0.014502133,43808.1965520184,0.13225608,0.88768458,0.069983788,0.033541009,0.0025639385,3.1939011,526.03577,0.25200269,0.33226746,0.57101804,NA,39.415878,0.017608792,19.228569,0.682720789906747
"1109","Kentucky","Wayne County",21231,0.088395111,0.014023244,29768.2497958007,0.26777843,0.94128668,0.01965118,0.028876184,0.0029506797,3.0039732,479.81589,0.28065199,0.37279731,0.47556159,NA,45.426174,-0.026874,14.343959,0.581717451523546
"1110","Kentucky","Webster County",21233,0.083289489,0.022064695,38174.7927464944,0.15983392,0.89809853,0.046619192,0.042581309,0.00095440866,2.7126119,503.11407,0.31885689,0.33521953,0.5579654,0.11051433,41.034153,-0.0096564749,17.298151,0.619801365611422
"1111","Kentucky","Whitley County",21235,0.11908367,0.0066194939,32503.4346886663,0.28679505,0.96868426,0.0084743388,0.0086988239,0.0031428011,3.4634159,523.67804,0.31744695,0.34380701,0.47002804,NA,81.394608,-0.013592401,28.280382,0.571497728457586
"1112","Kentucky","Wolfe County",21237,0.075853661,0.0033208474,23094.2462270564,0.42175382,0.98450035,0.0024473148,0.0055744392,0.00040788579,2.2379289,475.46008,0.42972478,0.30966637,0.41418228,NA,33.105282,-0.01678364,8.1514158,0.540457184325109
"1113","Kentucky","Woodford County",21239,0.3291834,0.061432131,59200.1440314367,0.11285274,0.86434901,0.055896387,0.067364365,0.0042961971,4.2637949,702.96906,0.28385657,0.32121268,0.69913423,-0.3244305,132.10405,0.0086187916,71.478897,0.777817549601145
"1114","Louisiana","Acadia Parish",22001,0.11030255,0.0069303568,40685.1455004614,0.19835722,0.78602302,0.18721771,0.0171596,0.0018980785,2.6017556,578.11121,0.33019391,0.36416382,0.49845025,0.021811385,94.292938,0.010556987,37.794716,0.62098571241316
"1115","Louisiana","Allen Parish",22003,0.091710977,0.031865027,42062.2980903586,0.17510791,0.70936191,0.23886043,0.013274336,0.0052398695,3.0487497,444.19104,0.32434666,0.41930345,0.40758446,0.063520506,33.817768,0.00092492142,10.613666,0.5251324875542
"1116","Louisiana","Ascension Parish",22005,0.22116312,0.02825978,72653.7605185842,0.11486425,0.70838034,0.22645152,0.046859115,0.0085368808,2.8217883,787.12592,0.24423882,0.27153227,0.63675189,0.17456299,369.73111,0.033313967,184.87073,0.700233692110644
"1117","Louisiana","Assumption Parish",22007,0.085266143,0.0065942309,49516.9105930575,0.17556296,0.65932286,0.30797148,0.02126297,0.002177533,2.2634888,567.09277,0.32564333,0.25844279,0.507429,0.15307193,69.158066,-0.0059664361,26.84116,0.650437098361605
"1118","Louisiana","Avoyelles Parish",22009,0.10181826,0.0073339255,34713.5839849785,0.23002823,0.66258645,0.30366269,0.014403537,0.0029548209,1.8192768,574.07263,0.45623252,0.31415969,0.44774094,0.22431841,50.542084,0.002923809,17.787575,0.561319223527884
"1119","Louisiana","Beauregard Parish",22011,0.14619324,0.014015974,48180.3394570034,0.13045372,0.8058002,0.13788074,0.028131487,0.0056024832,2.6999516,552.18091,0.29087317,0.29192373,0.50881827,0.16314891,30.80677,0.0027442684,11.561828,0.588000575167158
"1120","Louisiana","Bienville Parish",22013,0.125792,0.002991708,35797.8708980701,0.26551753,0.546924,0.42625237,0.014422072,0.0020735669,1.8937268,426.93842,0.40528145,0.33946377,0.44455254,-0.13881487,17.692057,-0.0030226107,6.6944585,0.684998056743101
"1121","Louisiana","Bossier Parish",22015,0.2150355,0.038047109,54787.7824139375,0.13018258,0.69235504,0.21567118,0.060062062,0.013393555,2.6415546,933.44012,0.33613563,0.31147814,0.58983219,0.16272242,139.2511,0.016273836,63.611084,0.584845696186277
"1122","Louisiana","Caddo Parish",22017,0.2142559,0.021877138,44050.2785985747,0.20357451,0.47836795,0.47653243,0.024038216,0.0096712857,1.8085567,764.25073,0.51754063,0.31789932,0.54721344,0.12373157,291.10736,-0.0044638263,116.30218,0.573904290934553
"1123","Louisiana","Calcasieu Parish",22019,0.19060308,0.021553408,49102.0923337898,0.16220455,0.69359541,0.25589308,0.025652599,0.0086011831,2.7188621,752.28638,0.34063363,0.36619905,0.57599932,0.1107109,181.87976,0.0030678217,78.588951,0.553614841107725
"1124","Louisiana","Caldwell Parish",22021,0.11666992,0.0040998165,30665.3919265693,0.22267322,0.79401892,0.17429926,0.021910777,0.0023687999,1.9798293,424.94711,0.32372689,0.36133045,0.47499755,NA,19.137743,-0.0081830854,6.8659396,0.621671018276762
"1125","Louisiana","Cameron Parish",22023,0.11936333,0.0050073271,67484.7837403129,0.11721413,0.94531363,0.019008627,0.022517912,0.00087732123,2.4382596,NA,0.2312638,0.30906239,0.56538224,0.13794418,5.3226471,-0.029448144,2.4406815,0.765107027846183
"1126","Louisiana","Catahoula Parish",22025,0.10644127,0.003793241,37157.5145575094,0.24157676,0.66743535,0.31786299,0.0086480249,0.00028826753,1.7573092,465.91342,0.36381564,0.32243219,0.42752415,NA,14.698508,-0.0063015977,5.0421519,0.649204864359214
"1127","Louisiana","Claiborne Parish",22027,0.10709313,0.0095768021,28661.6291363769,0.28666705,0.47013667,0.51090431,0.0099447519,0.0022681011,1.257426,575.80743,0.4990221,0.3383939,0.42711616,-0.16584818,22.778515,-0.0071544331,7.9973187,0.508068874990348
"1128","Louisiana","Concordia Parish",22029,0.10825918,0.0088390941,29563.2131879743,0.30408585,0.56810105,0.41235232,0.01003746,0.0017495232,2.5973074,457.0798,0.51947391,0.51293939,0.44862884,NA,29.87726,0.01076112,10.249413,0.603830369357045
"1129","Louisiana","De Soto Parish",22031,0.13677813,0.014581054,42129.3588685474,0.20407641,0.56617647,0.3952581,0.024797419,0.0012620095,1.9698005,568.55481,0.40853503,0.24043164,0.51513731,0.13223748,30.443855,-0.001537624,11.465556,0.709929180517416
"1130","Louisiana","East Baton Rouge Parish",22033,0.33039877,0.050894417,52917.5423892078,0.18834721,0.46950844,0.45727912,0.036971994,0.025187118,2.1771667,844.99298,0.41703516,0.25844947,0.61303741,0.02738083,969.18744,0.01097984,465.42535,0.632301173897857
"1131","Louisiana","East Carroll Parish",22035,0.084821627,0.0017551201,24987.1452506766,0.37107676,0.28328392,0.69119734,0.016368089,0.0056708339,0.64574742,479.4613,0.66525412,0.59066081,0.3867318,NA,18.442852,-0.035587803,4.4877052,0.580275229357798
"1132","Louisiana","East Feliciana Parish",22037,0.12304569,0.0083889822,47880.0847683426,0.20558457,0.52627426,0.45354518,0.010262989,0.0024938532,1.9304917,662.79889,0.37462461,0.20624226,0.45830891,0.15931307,44.699158,-0.0002995673,16.336245,0.66740759557983
"1133","Louisiana","Evangeline Parish",22039,0.10758195,0.022193907,34015.112405838,0.21889895,0.67887831,0.28766477,0.022834275,0.0029425612,2.6307878,530.52563,0.35461503,0.39498252,0.42940924,-0.051981349,51.306053,0.010141851,18.102957,0.639051291620019
"1134","Louisiana","Franklin Parish",22041,0.11146538,0.0010008703,33502.0088602109,0.29089132,0.66706795,0.31655994,0.0094380509,0.0019477785,2.2350509,488.79471,0.42561552,0.40144616,0.45518491,0.066272266,33.249332,-0.0019380023,11.090582,0.649689191898937
"1135","Louisiana","Grant Parish",22043,0.11797372,0.021460112,41402.6565959927,0.14803049,0.77820611,0.15953203,0.041732036,0.0019543681,2.6482372,646.77417,0.31033209,0.2190531,0.52560335,0.043245837,34.693829,-0.00048447555,11.741379,0.546586742710819
"1136","Louisiana","Iberia Parish",22045,0.13156737,0.032789219,46910.7041780448,0.21351688,0.60761881,0.32624248,0.031389952,0.0083100954,2.6652637,609.6709,0.45133111,0.38053069,0.51664293,0.1786931,127.57137,0.0034015079,52.603161,0.637630594105723
"1137","Louisiana","Iberville Parish",22047,0.11172335,0.011013715,48451.2265252943,0.16467631,0.47883907,0.49372509,0.01988798,0.0026753701,2.649338,589.44324,0.46556598,0.3253009,0.44590342,0.040599495,53.969604,0.01599816,20.802553,0.650570061091871
"1138","Louisiana","Jackson Parish",22049,0.135584,0.0088540725,39486.8550448568,0.15274851,0.67524886,0.30244562,0.012842571,0.0015976405,2.6889248,474.87292,0.24856669,0.34488592,0.51710194,-0.079149716,28.591808,0.010362878,11.539327,0.617675623179022
"1139","Louisiana","Jefferson Parish",22051,0.22584789,0.10737967,52965.1636265698,0.14229184,0.56008989,0.26438901,0.12415155,0.034656458,2.5035338,931.06281,0.36240551,0.2497516,0.60189259,0.14372496,1472.6378,-0.0072227772,677.3197,0.625179099275858
"1140","Louisiana","Jefferson Davis Parish",22053,0.11874399,0.0071795899,40958.0677976831,0.15843317,0.78606695,0.18351586,0.01702855,0.0017408369,2.9766054,482.0018,0.32191557,0.39218211,0.50061083,NA,48.506977,-0.0042808033,18.95509,0.636870789168777
"1141","Louisiana","Lafayette Parish",22055,0.27479467,0.03777153,55269.2406962785,0.16560425,0.67232305,0.26312631,0.038798977,0.012659898,2.5393541,773.06641,0.3695361,0.32310694,0.61941701,0.11771138,827.88947,0.020615751,420.54279,0.635475798083379
"1142","Louisiana","Lafourche Parish",22057,0.14629006,0.022174817,53652.3404763388,0.15722054,0.77950126,0.1377728,0.03786416,0.0065310732,2.3600554,726.75031,0.30603197,0.35098672,0.54811609,0.15255873,90.167236,0.0076410985,41.678875,0.61574777512481
"1143","Louisiana","LaSalle Parish",22059,0.13120934,0.0078392616,37478.0153794493,0.12951426,0.84083277,0.12061787,0.022229685,0.0011417059,2.8535669,573.11505,0.24683461,0.4226945,0.47965473,0.008973605,23.836052,0.024414079,10.606963,0.631367650994736
"1144","Louisiana","Lincoln Parish",22061,0.32619697,0.038565714,38174.1626190221,0.27410042,0.5416283,0.40875146,0.025441319,0.013042335,2.1028118,635.48218,0.47184622,0.50380653,0.52276182,0.01742675,99.068771,0.011107526,40.140499,0.526394843924953
"1145","Louisiana","Livingston Parish",22063,0.16395228,0.015138115,57644.9263352757,0.11370115,0.90108258,0.053629734,0.029689282,0.0043617934,3.0308156,772.81268,0.28212208,0.15930109,0.6056149,0.043077115,197.51978,0.027881557,93.068466,0.637298004963167
"1146","Louisiana","Madison Parish",22065,0.11584895,0.001789999,26040.922930621,0.32636148,0.36351609,0.61366081,0.015546184,0.0019846193,-0.54966456,535.47699,0.48893631,0.60452795,0.42913792,-0.015944291,19.366245,-0.019889118,5.6402807,0.555555555555556
"1147","Louisiana","Morehouse Parish",22067,0.11106151,0.0030729563,31618.2272776011,0.2738691,0.50934631,0.47206834,0.0091139786,0.0037605744,1.8050531,500.93002,0.46941373,0.42114276,0.46887881,0.095145144,35.196632,-0.010329709,12.251331,0.606921866806502
"1148","Louisiana","Natchitoches Parish",22069,0.20776714,0.011362077,31805.6424708083,0.28874663,0.53351361,0.42129606,0.018576555,0.0027128435,1.6931618,594.07953,0.46148664,0.42560908,0.4946284,NA,31.595877,-0.0049259728,12.317808,0.563348647269015
"1149","Louisiana","Orleans Parish",22071,0.30584303,0.060191207,44888.4071916562,0.24125281,0.30471542,0.6040532,0.052499935,0.02872883,2.3015764,1012.2731,0.52702743,0.25752226,0.53367227,0.088053904,2030.5621,-0.015176794,948.72186,0.586898188335242
"1150","Louisiana","Ouachita Parish",22073,0.22775771,0.014632113,42455.6657298802,0.21225788,0.59571296,0.36988032,0.017954722,0.0082093971,2.591697,649.98535,0.43456519,0.37047502,0.58093148,0.11203864,251.83197,-0.002729357,107.88867,0.601631815176925
"1151","Louisiana","Plaquemines Parish",22075,0.16304827,0.026306935,48211.8641641784,0.12378336,0.67776233,0.21187396,0.046306744,0.024842599,3.1411407,906.46368,0.29725498,0.36292678,0.52445114,0.039952207,29.544397,-0.015370031,12.162927,0.649410377358491
"1152","Louisiana","Pointe Coupee Parish",22077,0.15266465,0.01559385,43412.2592755021,0.19928281,0.60292959,0.36764321,0.021577055,0.0022366459,1.5589266,494.28555,0.28379261,0.28894764,0.51178145,0.26524651,40.911751,0.0046309223,16.431444,0.730067866627324
"1153","Louisiana","Rapides Parish",22079,0.19090223,0.023337483,42933.7825647572,0.17959574,0.62017429,0.32597083,0.025970079,0.0091372635,2.2206862,709.02014,0.4180961,0.38026071,0.53030878,0.17044534,99.860924,1.4597353e-05,40.430573,0.609829374164741
"1154","Louisiana","Red River Parish",22081,0.12438589,0.0032819409,36930.2070179298,0.21574289,0.58354414,0.39863601,0.011109889,0.00065999338,0.91284204,578.62885,0.35061476,0.37165555,0.44134253,0.42460912,23.364775,0.011996373,9.1675444,0.63992566207217
"1155","Louisiana","Richland Parish",22083,0.12021498,0.0040393071,36411.3504945718,0.20102207,0.61346197,0.36135104,0.0160193,0.002509047,1.0230232,554.34393,0.34297079,0.39383569,0.48636708,-0.1133655,37.072281,0.00099855161,14.002501,0.6399278954484
"1156","Louisiana","Sabine Parish",22085,0.11586843,0.010657882,42578.0080468782,0.20663741,0.6922791,0.17348243,0.033838153,0.0018569719,2.2173386,450.9534,0.31166491,0.33887708,0.47130665,NA,27.961369,-0.001862695,9.8873835,0.581207832812243
"1157","Louisiana","St. Bernard Parish",22087,0.098204523,0.061289657,45399.8106805583,0.14602804,0.68548906,0.1828008,0.092180401,0.018300252,3.4701824,819.92804,0.37517321,0.28687406,0.5586226,0.11319941,95.087105,-0.056451019,45.423119,0.532701536232759
"1158","Louisiana","St. Charles Parish",22089,0.19488242,0.032328367,66813.6470064418,0.12259146,0.66170901,0.26928762,0.050170518,0.0071403841,3.2494147,780.58923,0.37368065,0.21532758,0.61571687,0.011498787,189.11937,0.0031933454,83.731369,0.725457274415528
"1159","Louisiana","St. Helena Parish",22091,0.11445649,0.0014858397,36224.2377041864,0.22651336,0.44621974,0.53548157,0.0088369185,0.00071409444,-0.44515425,651.33667,0.48175851,0.19032039,0.47654486,-0.029264458,27.431305,0.011541733,9.9313908,0.777721646880525
"1160","Louisiana","St. James Parish",22093,0.12391031,0.0082194302,50329.154103701,0.14216128,0.47407475,0.5090037,0.011582662,0.0023170642,2.4253283,692.73407,0.35746783,0.31299078,0.49387532,0.19854465,91.505646,0.011277443,36.354679,0.776297940559872
"1161","Louisiana","St. John the Baptist Parish",22095,0.15519503,0.032832831,52953.9098510583,0.15882987,0.40009582,0.53795403,0.047360856,0.0075071119,1.6291116,842.14825,0.44317299,0.28549975,0.58071172,0.17194115,215.53378,-0.004421114,86.173157,0.673686857573948
"1162","Louisiana","St. Landry Parish",22097,0.12437658,0.0088187773,34090.6309483834,0.28211287,0.5519644,0.41919312,0.015842367,0.0034195574,1.7726734,573.50714,0.41344106,0.3553336,0.46326473,0.13584439,90.253952,-0.0039811763,33.637413,0.684235028098294
"1163","Louisiana","St. Martin Parish",22099,0.11642792,0.015495243,46247.5494631902,0.17029637,0.64860046,0.31211656,0.020532975,0.0055601932,2.8542488,623.94727,0.41706219,0.24890529,0.53174293,0.064882763,70.711235,0.0123385,31.006659,0.673525308888003
"1164","Louisiana","St. Mary Parish",22101,0.10341766,0.037812389,40925.7196889296,0.21003383,0.57213175,0.33165598,0.053430922,0.0168465,2.7955861,679.98059,0.45171645,0.49984178,0.51423347,0.056912027,98.401268,0.0178719,42.030758,0.628602412904975
"1165","Louisiana","St. Tammany Parish",22103,0.3008343,0.033009313,66653.9607683751,0.094631106,0.80566871,0.11994952,0.046932489,0.0110727,3.1744814,893.05194,0.26226631,0.25154302,0.62132925,0.026380682,276.43579,0.005691932,123.80122,0.730893023886654
"1166","Louisiana","Tangipahoa Parish",22105,0.19696225,0.019458821,44500.1315722107,0.22823121,0.64251798,0.30686972,0.035178412,0.0052911043,1.1461632,745.09375,0.36182764,0.31919515,0.53873646,0.034620464,153.04054,0.0098082991,61.523567,0.581911211133425
"1167","Louisiana","Tensas Parish",22107,0.13290879,0.0030525511,24383.8343488195,0.32362634,0.41469917,0.56759334,0.012376238,0.001142422,0.071454056,414.88962,0.59460187,0.61634284,0.42878839,NA,8.7128916,-0.028507559,2.6560051,0.752948113207547
"1168","Louisiana","Terrebonne Parish",22109,0.13696644,0.027589342,51031.4588235294,0.17480139,0.68647414,0.19609334,0.039522618,0.0094434414,2.9582853,807.45563,0.36395347,0.35927987,0.53718829,0.060623311,90.809021,0.0098392377,40.884354,0.570181387720877
"1169","Louisiana","Union Parish",22111,0.13904284,0.018694429,39693.758065226,0.22037993,0.67769903,0.27309537,0.041503455,0.00079221866,1.1193845,478.04453,0.3964318,0.29524636,0.52584869,0.15078431,25.907995,-0.015334265,9.6363916,0.656642044788369
"1170","Louisiana","Vermilion Parish",22113,0.1166506,0.024294866,48321.4616803738,0.16778398,0.79837584,0.14796807,0.023810755,0.018994689,1.980036,583.34894,0.32186064,0.32585397,0.52892572,0.30251774,49.436543,0.015411175,21.012598,0.622414578587699
"1171","Louisiana","Vernon Parish",22115,0.15866889,0.039434187,47780.2849772614,0.15751983,0.72216916,0.15263499,0.072132841,0.015197899,3.2329388,730.71533,0.27570242,0.41738945,0.43861884,0.10144435,39.410774,-0.0148716,12.274166,0.473147742218325
"1172","Louisiana","Washington Parish",22117,0.1177572,0.0069728135,31763.3622159091,0.25905871,0.65762806,0.31379324,0.018805122,0.0020352781,1.9452597,557.08978,0.44114393,0.35119689,0.45214406,-0.016997602,70.45005,5.1692943e-05,22.478657,0.558216043025518
"1173","Louisiana","Webster Parish",22119,0.1367324,0.0084482376,33477.3086126144,0.21236172,0.63258672,0.33897153,0.016259374,0.0027322879,2.0992987,540.85938,0.44424245,0.38546219,0.51806861,0.24501497,69.485519,-0.02291099,23.961687,0.610087748677071
"1174","Louisiana","West Baton Rouge Parish",22121,0.16739145,0.012067074,56155.6272910711,0.15878171,0.58563143,0.38241971,0.022868672,0.0031551856,2.4816964,783.8916,0.40127549,0.29488781,0.58487993,0.10144299,123.64211,0.02163454,59.981079,0.704814759262037
"1175","Louisiana","West Carroll Parish",22123,0.096080028,0.015302085,35885.3564288176,0.23242173,0.80463636,0.15985867,0.025766978,0.0018958979,2.2502453,483.44812,0.30849448,0.44865987,0.43607658,NA,32.265152,-0.0078089344,10.307386,0.600213852916716
